key,group_01,group_02,group_03,group_04,group_05,group_06,group_07,group_08,group_09
5776,0,1,0,0,0,0,0,0,0
67881,0,0,0,0,0,0,0,0,1
33691,0,0,0,0,0,1,0,0,0
99789,0,0,0,0,0,0,0,0,1
27917,0,0,0,1,0,0,0,0,0
125131,0,0,0,0,0,0,0,0,1
111085,0,0,0,0,0,0,0,0,1
39063,0,0,0,0,0,1,0,0,0
26395,0,0,0,1,0,0,0,0,0
30099,0,0,0,0,1,0,0,0,0
73868,0,0,0,0,0,0,0,0,1
31870,0,0,0,0,0,1,0,0,0
11615,0,1,0,0,0,0,0,0,0
125039,0,0,0,0,0,0,0,0,1
82715,0,0,0,0,0,0,0,0,1
136772,0,0,0,0,0,0,0,0,1
13761,0,1,0,0,0,0,0,0,0
99235,0,0,0,0,0,0,0,0,1
58190,0,0,0,0,0,0,0,0,1
24117,0,0,1,0,0,0,0,0,0
134923,0,0,0,0,0,0,0,0,1
76692,0,0,0,0,0,0,0,0,1
115436,0,0,0,0,0,0,0,0,1
93758,0,0,0,0,0,0,0,0,1
40396,0,0,0,0,0,1,0,0,0
3229,0,1,0,0,0,0,0,0,0
16140,0,1,0,0,0,0,0,0,0
68227,0,0,0,0,0,0,0,0,1
87441,0,0,0,0,0,0,0,0,1
106837,0,0,0,0,0,0,0,0,1
42216,0,0,0,0,0,1,0,0,0
133698,0,0,0,0,0,0,0,0,1
129533,0,0,0,0,0,0,0,0,1
44205,0,0,0,0,0,1,0,0,0
97651,0,0,0,0,0,0,0,0,1
47865,0,0,0,0,0,0,1,0,0
798,1,0,0,0,0,0,0,0,0
15046,0,1,0,0,0,0,0,0,0
63780,0,0,0,0,0,0,0,0,1
84541,0,0,0,0,0,0,0,0,1
107996,0,0,0,0,0,0,0,0,1
72502,0,0,0,0,0,0,0,0,1
31324,0,0,0,0,1,0,0,0,0
135918,0,0,0,0,0,0,0,0,1
90767,0,0,0,0,0,0,0,0,1
67660,0,0,0,0,0,0,0,0,1
25736,0,0,1,0,0,0,0,0,0
8253,0,1,0,0,0,0,0,0,0
16735,0,1,0,0,0,0,0,0,0
129448,0,0,0,0,0,0,0,0,1
105405,0,0,0,0,0,0,0,0,1
41156,0,0,0,0,0,1,0,0,0
68590,0,0,0,0,0,0,0,0,1
44333,0,0,0,0,0,1,0,0,0
7481,0,1,0,0,0,0,0,0,0
125168,0,0,0,0,0,0,0,0,1
22111,0,0,1,0,0,0,0,0,0
58519,0,0,0,0,0,0,0,0,1
28893,0,0,0,0,1,0,0,0,0
71322,0,0,0,0,0,0,0,0,1
23648,0,0,1,0,0,0,0,0,0
80734,0,0,0,0,0,0,0,0,1
120371,0,0,0,0,0,0,0,0,1
137840,0,0,0,0,0,0,0,0,1
74990,0,0,0,0,0,0,0,0,1
70008,0,0,0,0,0,0,0,0,1
98107,0,0,0,0,0,0,0,0,1
127815,0,0,0,0,0,0,0,0,1
78752,0,0,0,0,0,0,0,0,1
78210,0,0,0,0,0,0,0,0,1
82371,0,0,0,0,0,0,0,0,1
114168,0,0,0,0,0,0,0,0,1
132854,0,0,0,0,0,0,0,0,1
47545,0,0,0,0,0,0,1,0,0
139664,0,0,0,0,0,0,0,0,1
25330,0,0,1,0,0,0,0,0,0
10946,0,1,0,0,0,0,0,0,0
142673,0,0,0,0,0,0,0,0,1
105785,0,0,0,0,0,0,0,0,1
126096,0,0,0,0,0,0,0,0,1
40441,0,0,0,0,0,1,0,0,0
34572,0,0,0,0,0,1,0,0,0
21709,0,0,1,0,0,0,0,0,0
35556,0,0,0,0,0,1,0,0,0
88324,0,0,0,0,0,0,0,0,1
54447,0,0,0,0,0,0,0,1,0
94891,0,0,0,0,0,0,0,0,1
25022,0,0,1,0,0,0,0,0,0
34490,0,0,0,0,0,1,0,0,0
78588,0,0,0,0,0,0,0,0,1
52303,0,0,0,0,0,0,0,1,0
69382,0,0,0,0,0,0,0,0,1
136810,0,0,0,0,0,0,0,0,1
101752,0,0,0,0,0,0,0,0,1
77131,0,0,0,0,0,0,0,0,1
83597,0,0,0,0,0,0,0,0,1
68957,0,0,0,0,0,0,0,0,1
90725,0,0,0,0,0,0,0,0,1
76771,0,0,0,0,0,0,0,0,1
67380,0,0,0,0,0,0,0,0,1
90261,0,0,0,0,0,0,0,0,1
76483,0,0,0,0,0,0,0,0,1
34754,0,0,0,0,0,1,0,0,0
88042,0,0,0,0,0,0,0,0,1
1771,1,0,0,0,0,0,0,0,0
73010,0,0,0,0,0,0,0,0,1
123699,0,0,0,0,0,0,0,0,1
53814,0,0,0,0,0,0,0,1,0
67182,0,0,0,0,0,0,0,0,1
98626,0,0,0,0,0,0,0,0,1
6114,0,1,0,0,0,0,0,0,0
144365,0,0,0,0,0,0,0,0,1
13799,0,1,0,0,0,0,0,0,0
976,1,0,0,0,0,0,0,0,0
27165,0,0,0,1,0,0,0,0,0
32878,0,0,0,0,0,1,0,0,0
95034,0,0,0,0,0,0,0,0,1
36914,0,0,0,0,0,1,0,0,0
82685,0,0,0,0,0,0,0,0,1
27834,0,0,0,1,0,0,0,0,0
39422,0,0,0,0,0,1,0,0,0
128756,0,0,0,0,0,0,0,0,1
136802,0,0,0,0,0,0,0,0,1
96725,0,0,0,0,0,0,0,0,1
59945,0,0,0,0,0,0,0,0,1
87292,0,0,0,0,0,0,0,0,1
49824,0,0,0,0,0,0,0,1,0
79517,0,0,0,0,0,0,0,0,1
72853,0,0,0,0,0,0,0,0,1
73371,0,0,0,0,0,0,0,0,1
41556,0,0,0,0,0,1,0,0,0
21998,0,0,1,0,0,0,0,0,0
44265,0,0,0,0,0,1,0,0,0
21715,0,0,1,0,0,0,0,0,0
17538,0,1,0,0,0,0,0,0,0
140232,0,0,0,0,0,0,0,0,1
45068,0,0,0,0,0,1,0,0,0
74052,0,0,0,0,0,0,0,0,1
64437,0,0,0,0,0,0,0,0,1
45728,0,0,0,0,0,0,1,0,0
113158,0,0,0,0,0,0,0,0,1
99294,0,0,0,0,0,0,0,0,1
80728,0,0,0,0,0,0,0,0,1
12426,0,1,0,0,0,0,0,0,0
21248,0,0,1,0,0,0,0,0,0
126588,0,0,0,0,0,0,0,0,1
12232,0,1,0,0,0,0,0,0,0
95468,0,0,0,0,0,0,0,0,1
100219,0,0,0,0,0,0,0,0,1
64748,0,0,0,0,0,0,0,0,1
48083,0,0,0,0,0,0,1,0,0
62586,0,0,0,0,0,0,0,0,1
123338,0,0,0,0,0,0,0,0,1
38556,0,0,0,0,0,1,0,0,0
81294,0,0,0,0,0,0,0,0,1
51637,0,0,0,0,0,0,0,1,0
72954,0,0,0,0,0,0,0,0,1
88444,0,0,0,0,0,0,0,0,1
65597,0,0,0,0,0,0,0,0,1
17785,0,1,0,0,0,0,0,0,0
129453,0,0,0,0,0,0,0,0,1
36818,0,0,0,0,0,1,0,0,0
9053,0,1,0,0,0,0,0,0,0
119503,0,0,0,0,0,0,0,0,1
68324,0,0,0,0,0,0,0,0,1
44244,0,0,0,0,0,1,0,0,0
100473,0,0,0,0,0,0,0,0,1
108301,0,0,0,0,0,0,0,0,1
103516,0,0,0,0,0,0,0,0,1
96535,0,0,0,0,0,0,0,0,1
121582,0,0,0,0,0,0,0,0,1
48973,0,0,0,0,0,0,0,1,0
108744,0,0,0,0,0,0,0,0,1
90256,0,0,0,0,0,0,0,0,1
6110,0,1,0,0,0,0,0,0,0
141380,0,0,0,0,0,0,0,0,1
16326,0,1,0,0,0,0,0,0,0
67029,0,0,0,0,0,0,0,0,1
61692,0,0,0,0,0,0,0,0,1
71323,0,0,0,0,0,0,0,0,1
68429,0,0,0,0,0,0,0,0,1
129883,0,0,0,0,0,0,0,0,1
76363,0,0,0,0,0,0,0,0,1
104296,0,0,0,0,0,0,0,0,1
131371,0,0,0,0,0,0,0,0,1
14680,0,1,0,0,0,0,0,0,0
11015,0,1,0,0,0,0,0,0,0
81217,0,0,0,0,0,0,0,0,1
36332,0,0,0,0,0,1,0,0,0
73712,0,0,0,0,0,0,0,0,1
96205,0,0,0,0,0,0,0,0,1
29821,0,0,0,0,1,0,0,0,0
31755,0,0,0,0,0,1,0,0,0
70930,0,0,0,0,0,0,0,0,1
121813,0,0,0,0,0,0,0,0,1
52120,0,0,0,0,0,0,0,1,0
103689,0,0,0,0,0,0,0,0,1
115981,0,0,0,0,0,0,0,0,1
45755,0,0,0,0,0,0,1,0,0
48388,0,0,0,0,0,0,1,0,0
122148,0,0,0,0,0,0,0,0,1
118960,0,0,0,0,0,0,0,0,1
3463,0,1,0,0,0,0,0,0,0
46329,0,0,0,0,0,0,1,0,0
110490,0,0,0,0,0,0,0,0,1
17257,0,1,0,0,0,0,0,0,0
37150,0,0,0,0,0,1,0,0,0
79254,0,0,0,0,0,0,0,0,1
93394,0,0,0,0,0,0,0,0,1
89719,0,0,0,0,0,0,0,0,1
77886,0,0,0,0,0,0,0,0,1
108423,0,0,0,0,0,0,0,0,1
124939,0,0,0,0,0,0,0,0,1
80352,0,0,0,0,0,0,0,0,1
65538,0,0,0,0,0,0,0,0,1
138910,0,0,0,0,0,0,0,0,1
132876,0,0,0,0,0,0,0,0,1
104770,0,0,0,0,0,0,0,0,1
115671,0,0,0,0,0,0,0,0,1
116368,0,0,0,0,0,0,0,0,1
52623,0,0,0,0,0,0,0,1,0
48657,0,0,0,0,0,0,0,1,0
124449,0,0,0,0,0,0,0,0,1
109790,0,0,0,0,0,0,0,0,1
140064,0,0,0,0,0,0,0,0,1
6601,0,1,0,0,0,0,0,0,0
68408,0,0,0,0,0,0,0,0,1
89350,0,0,0,0,0,0,0,0,1
8472,0,1,0,0,0,0,0,0,0
86886,0,0,0,0,0,0,0,0,1
18183,0,0,1,0,0,0,0,0,0
4965,0,1,0,0,0,0,0,0,0
91009,0,0,0,0,0,0,0,0,1
9705,0,1,0,0,0,0,0,0,0
38686,0,0,0,0,0,1,0,0,0
91066,0,0,0,0,0,0,0,0,1
133933,0,0,0,0,0,0,0,0,1
21494,0,0,1,0,0,0,0,0,0
4797,0,1,0,0,0,0,0,0,0
103354,0,0,0,0,0,0,0,0,1
114036,0,0,0,0,0,0,0,0,1
90203,0,0,0,0,0,0,0,0,1
27138,0,0,0,1,0,0,0,0,0
16173,0,1,0,0,0,0,0,0,0
25659,0,0,1,0,0,0,0,0,0
128937,0,0,0,0,0,0,0,0,1
57954,0,0,0,0,0,0,0,0,1
101312,0,0,0,0,0,0,0,0,1
135678,0,0,0,0,0,0,0,0,1
119814,0,0,0,0,0,0,0,0,1
71662,0,0,0,0,0,0,0,0,1
92277,0,0,0,0,0,0,0,0,1
144144,0,0,0,0,0,0,0,0,1
67016,0,0,0,0,0,0,0,0,1
91911,0,0,0,0,0,0,0,0,1
80125,0,0,0,0,0,0,0,0,1
92375,0,0,0,0,0,0,0,0,1
70342,0,0,0,0,0,0,0,0,1
109994,0,0,0,0,0,0,0,0,1
4220,0,1,0,0,0,0,0,0,0
26842,0,0,0,1,0,0,0,0,0
104842,0,0,0,0,0,0,0,0,1
23349,0,0,1,0,0,0,0,0,0
38582,0,0,0,0,0,1,0,0,0
6568,0,1,0,0,0,0,0,0,0
30773,0,0,0,0,1,0,0,0,0
93091,0,0,0,0,0,0,0,0,1
55988,0,0,0,0,0,0,0,1,0
119110,0,0,0,0,0,0,0,0,1
96227,0,0,0,0,0,0,0,0,1
12140,0,1,0,0,0,0,0,0,0
48293,0,0,0,0,0,0,1,0,0
104195,0,0,0,0,0,0,0,0,1
118229,0,0,0,0,0,0,0,0,1
19821,0,0,1,0,0,0,0,0,0
12345,0,1,0,0,0,0,0,0,0
96518,0,0,0,0,0,0,0,0,1
37937,0,0,0,0,0,1,0,0,0
80647,0,0,0,0,0,0,0,0,1
28472,0,0,0,1,0,0,0,0,0
126667,0,0,0,0,0,0,0,0,1
105422,0,0,0,0,0,0,0,0,1
110984,0,0,0,0,0,0,0,0,1
10935,0,1,0,0,0,0,0,0,0
70492,0,0,0,0,0,0,0,0,1
72381,0,0,0,0,0,0,0,0,1
7004,0,1,0,0,0,0,0,0,0
5684,0,1,0,0,0,0,0,0,0
17957,0,1,0,0,0,0,0,0,0
88512,0,0,0,0,0,0,0,0,1
130608,0,0,0,0,0,0,0,0,1
125440,0,0,0,0,0,0,0,0,1
24583,0,0,1,0,0,0,0,0,0
90612,0,0,0,0,0,0,0,0,1
50962,0,0,0,0,0,0,0,1,0
73754,0,0,0,0,0,0,0,0,1
10666,0,1,0,0,0,0,0,0,0
142139,0,0,0,0,0,0,0,0,1
100122,0,0,0,0,0,0,0,0,1
84597,0,0,0,0,0,0,0,0,1
36731,0,0,0,0,0,1,0,0,0
137773,0,0,0,0,0,0,0,0,1
24923,0,0,1,0,0,0,0,0,0
123295,0,0,0,0,0,0,0,0,1
95194,0,0,0,0,0,0,0,0,1
23096,0,0,1,0,0,0,0,0,0
52122,0,0,0,0,0,0,0,1,0
121064,0,0,0,0,0,0,0,0,1
88187,0,0,0,0,0,0,0,0,1
11627,0,1,0,0,0,0,0,0,0
120588,0,0,0,0,0,0,0,0,1
33341,0,0,0,0,0,1,0,0,0
39740,0,0,0,0,0,1,0,0,0
52112,0,0,0,0,0,0,0,1,0
21817,0,0,1,0,0,0,0,0,0
108251,0,0,0,0,0,0,0,0,1
33346,0,0,0,0,0,1,0,0,0
70118,0,0,0,0,0,0,0,0,1
50262,0,0,0,0,0,0,0,1,0
50913,0,0,0,0,0,0,0,1,0
86341,0,0,0,0,0,0,0,0,1
51472,0,0,0,0,0,0,0,1,0
94796,0,0,0,0,0,0,0,0,1
115046,0,0,0,0,0,0,0,0,1
1955,0,1,0,0,0,0,0,0,0
74366,0,0,0,0,0,0,0,0,1
63339,0,0,0,0,0,0,0,0,1
78301,0,0,0,0,0,0,0,0,1
10766,0,1,0,0,0,0,0,0,0
5799,0,1,0,0,0,0,0,0,0
68959,0,0,0,0,0,0,0,0,1
128773,0,0,0,0,0,0,0,0,1
38128,0,0,0,0,0,1,0,0,0
136896,0,0,0,0,0,0,0,0,1
4126,0,1,0,0,0,0,0,0,0
38304,0,0,0,0,0,1,0,0,0
111595,0,0,0,0,0,0,0,0,1
114521,0,0,0,0,0,0,0,0,1
118982,0,0,0,0,0,0,0,0,1
13297,0,1,0,0,0,0,0,0,0
1906,1,0,0,0,0,0,0,0,0
18279,0,0,1,0,0,0,0,0,0
71194,0,0,0,0,0,0,0,0,1
38038,0,0,0,0,0,1,0,0,0
133695,0,0,0,0,0,0,0,0,1
136019,0,0,0,0,0,0,0,0,1
32075,0,0,0,0,0,1,0,0,0
47025,0,0,0,0,0,0,1,0,0
91398,0,0,0,0,0,0,0,0,1
92893,0,0,0,0,0,0,0,0,1
71157,0,0,0,0,0,0,0,0,1
52978,0,0,0,0,0,0,0,1,0
96940,0,0,0,0,0,0,0,0,1
47845,0,0,0,0,0,0,1,0,0
134218,0,0,0,0,0,0,0,0,1
85499,0,0,0,0,0,0,0,0,1
130304,0,0,0,0,0,0,0,0,1
28789,0,0,0,0,1,0,0,0,0
926,1,0,0,0,0,0,0,0,0
1476,1,0,0,0,0,0,0,0,0
123426,0,0,0,0,0,0,0,0,1
139076,0,0,0,0,0,0,0,0,1
73189,0,0,0,0,0,0,0,0,1
50380,0,0,0,0,0,0,0,1,0
40857,0,0,0,0,0,1,0,0,0
43682,0,0,0,0,0,1,0,0,0
48315,0,0,0,0,0,0,1,0,0
107898,0,0,0,0,0,0,0,0,1
61478,0,0,0,0,0,0,0,0,1
9816,0,1,0,0,0,0,0,0,0
62193,0,0,0,0,0,0,0,0,1
126193,0,0,0,0,0,0,0,0,1
58696,0,0,0,0,0,0,0,0,1
132005,0,0,0,0,0,0,0,0,1
15733,0,1,0,0,0,0,0,0,0
84980,0,0,0,0,0,0,0,0,1
52986,0,0,0,0,0,0,0,1,0
28392,0,0,0,1,0,0,0,0,0
69307,0,0,0,0,0,0,0,0,1
116649,0,0,0,0,0,0,0,0,1
51357,0,0,0,0,0,0,0,1,0
110828,0,0,0,0,0,0,0,0,1
102927,0,0,0,0,0,0,0,0,1
97407,0,0,0,0,0,0,0,0,1
137068,0,0,0,0,0,0,0,0,1
37187,0,0,0,0,0,1,0,0,0
17886,0,1,0,0,0,0,0,0,0
138999,0,0,0,0,0,0,0,0,1
27896,0,0,0,1,0,0,0,0,0
16736,0,1,0,0,0,0,0,0,0
131188,0,0,0,0,0,0,0,0,1
125529,0,0,0,0,0,0,0,0,1
3960,0,1,0,0,0,0,0,0,0
105836,0,0,0,0,0,0,0,0,1
139427,0,0,0,0,0,0,0,0,1
56357,0,0,0,0,0,0,0,1,0
116780,0,0,0,0,0,0,0,0,1
19039,0,0,1,0,0,0,0,0,0
80289,0,0,0,0,0,0,0,0,1
57980,0,0,0,0,0,0,0,0,1
128534,0,0,0,0,0,0,0,0,1
118789,0,0,0,0,0,0,0,0,1
47361,0,0,0,0,0,0,1,0,0
31124,0,0,0,0,1,0,0,0,0
84681,0,0,0,0,0,0,0,0,1
62996,0,0,0,0,0,0,0,0,1
53929,0,0,0,0,0,0,0,1,0
94745,0,0,0,0,0,0,0,0,1
6169,0,1,0,0,0,0,0,0,0
75770,0,0,0,0,0,0,0,0,1
62380,0,0,0,0,0,0,0,0,1
60595,0,0,0,0,0,0,0,0,1
66140,0,0,0,0,0,0,0,0,1
56536,0,0,0,0,0,0,0,1,0
57955,0,0,0,0,0,0,0,0,1
84278,0,0,0,0,0,0,0,0,1
143560,0,0,0,0,0,0,0,0,1
77305,0,0,0,0,0,0,0,0,1
27943,0,0,0,1,0,0,0,0,0
29542,0,0,0,0,1,0,0,0,0
67162,0,0,0,0,0,0,0,0,1
16226,0,1,0,0,0,0,0,0,0
59302,0,0,0,0,0,0,0,0,1
25439,0,0,1,0,0,0,0,0,0
58363,0,0,0,0,0,0,0,0,1
134788,0,0,0,0,0,0,0,0,1
121330,0,0,0,0,0,0,0,0,1
44743,0,0,0,0,0,1,0,0,0
44274,0,0,0,0,0,1,0,0,0
21402,0,0,1,0,0,0,0,0,0
102485,0,0,0,0,0,0,0,0,1
129215,0,0,0,0,0,0,0,0,1
52549,0,0,0,0,0,0,0,1,0
116115,0,0,0,0,0,0,0,0,1
109949,0,0,0,0,0,0,0,0,1
128877,0,0,0,0,0,0,0,0,1
126343,0,0,0,0,0,0,0,0,1
80727,0,0,0,0,0,0,0,0,1
120885,0,0,0,0,0,0,0,0,1
116944,0,0,0,0,0,0,0,0,1
3009,0,1,0,0,0,0,0,0,0
90547,0,0,0,0,0,0,0,0,1
1346,1,0,0,0,0,0,0,0,0
138212,0,0,0,0,0,0,0,0,1
106899,0,0,0,0,0,0,0,0,1
113872,0,0,0,0,0,0,0,0,1
8703,0,1,0,0,0,0,0,0,0
62746,0,0,0,0,0,0,0,0,1
20329,0,0,1,0,0,0,0,0,0
72166,0,0,0,0,0,0,0,0,1
2325,0,1,0,0,0,0,0,0,0
130365,0,0,0,0,0,0,0,0,1
40623,0,0,0,0,0,1,0,0,0
2158,0,1,0,0,0,0,0,0,0
118112,0,0,0,0,0,0,0,0,1
30829,0,0,0,0,1,0,0,0,0
51898,0,0,0,0,0,0,0,1,0
39469,0,0,0,0,0,1,0,0,0
43338,0,0,0,0,0,1,0,0,0
12151,0,1,0,0,0,0,0,0,0
84216,0,0,0,0,0,0,0,0,1
114552,0,0,0,0,0,0,0,0,1
11367,0,1,0,0,0,0,0,0,0
89336,0,0,0,0,0,0,0,0,1
8170,0,1,0,0,0,0,0,0,0
98119,0,0,0,0,0,0,0,0,1
99362,0,0,0,0,0,0,0,0,1
84658,0,0,0,0,0,0,0,0,1
27574,0,0,0,1,0,0,0,0,0
113344,0,0,0,0,0,0,0,0,1
104405,0,0,0,0,0,0,0,0,1
121708,0,0,0,0,0,0,0,0,1
83255,0,0,0,0,0,0,0,0,1
103053,0,0,0,0,0,0,0,0,1
12175,0,1,0,0,0,0,0,0,0
76831,0,0,0,0,0,0,0,0,1
71972,0,0,0,0,0,0,0,0,1
74354,0,0,0,0,0,0,0,0,1
46452,0,0,0,0,0,0,1,0,0
128685,0,0,0,0,0,0,0,0,1
59104,0,0,0,0,0,0,0,0,1
81808,0,0,0,0,0,0,0,0,1
71111,0,0,0,0,0,0,0,0,1
93079,0,0,0,0,0,0,0,0,1
98986,0,0,0,0,0,0,0,0,1
18533,0,0,1,0,0,0,0,0,0
47766,0,0,0,0,0,0,1,0,0
72749,0,0,0,0,0,0,0,0,1
88693,0,0,0,0,0,0,0,0,1
99641,0,0,0,0,0,0,0,0,1
109498,0,0,0,0,0,0,0,0,1
111728,0,0,0,0,0,0,0,0,1
72915,0,0,0,0,0,0,0,0,1
2201,0,1,0,0,0,0,0,0,0
55257,0,0,0,0,0,0,0,1,0
47929,0,0,0,0,0,0,1,0,0
124362,0,0,0,0,0,0,0,0,1
44606,0,0,0,0,0,1,0,0,0
115875,0,0,0,0,0,0,0,0,1
89763,0,0,0,0,0,0,0,0,1
92282,0,0,0,0,0,0,0,0,1
99138,0,0,0,0,0,0,0,0,1
31025,0,0,0,0,1,0,0,0,0
5369,0,1,0,0,0,0,0,0,0
26243,0,0,0,1,0,0,0,0,0
58517,0,0,0,0,0,0,0,0,1
92585,0,0,0,0,0,0,0,0,1
66912,0,0,0,0,0,0,0,0,1
103213,0,0,0,0,0,0,0,0,1
140256,0,0,0,0,0,0,0,0,1
64829,0,0,0,0,0,0,0,0,1
39630,0,0,0,0,0,1,0,0,0
113646,0,0,0,0,0,0,0,0,1
68345,0,0,0,0,0,0,0,0,1
101157,0,0,0,0,0,0,0,0,1
17613,0,1,0,0,0,0,0,0,0
17666,0,1,0,0,0,0,0,0,0
46408,0,0,0,0,0,0,1,0,0
138701,0,0,0,0,0,0,0,0,1
93497,0,0,0,0,0,0,0,0,1
83088,0,0,0,0,0,0,0,0,1
85151,0,0,0,0,0,0,0,0,1
9956,0,1,0,0,0,0,0,0,0
89701,0,0,0,0,0,0,0,0,1
111538,0,0,0,0,0,0,0,0,1
110942,0,0,0,0,0,0,0,0,1
16915,0,1,0,0,0,0,0,0,0
46923,0,0,0,0,0,0,1,0,0
138865,0,0,0,0,0,0,0,0,1
58185,0,0,0,0,0,0,0,0,1
113737,0,0,0,0,0,0,0,0,1
87278,0,0,0,0,0,0,0,0,1
46362,0,0,0,0,0,0,1,0,0
121877,0,0,0,0,0,0,0,0,1
138488,0,0,0,0,0,0,0,0,1
130211,0,0,0,0,0,0,0,0,1
127659,0,0,0,0,0,0,0,0,1
31151,0,0,0,0,1,0,0,0,0
86383,0,0,0,0,0,0,0,0,1
84093,0,0,0,0,0,0,0,0,1
64396,0,0,0,0,0,0,0,0,1
66012,0,0,0,0,0,0,0,0,1
100476,0,0,0,0,0,0,0,0,1
6959,0,1,0,0,0,0,0,0,0
63764,0,0,0,0,0,0,0,0,1
82709,0,0,0,0,0,0,0,0,1
35355,0,0,0,0,0,1,0,0,0
3332,0,1,0,0,0,0,0,0,0
105907,0,0,0,0,0,0,0,0,1
34196,0,0,0,0,0,1,0,0,0
112874,0,0,0,0,0,0,0,0,1
97276,0,0,0,0,0,0,0,0,1
79082,0,0,0,0,0,0,0,0,1
143971,0,0,0,0,0,0,0,0,1
78146,0,0,0,0,0,0,0,0,1
59972,0,0,0,0,0,0,0,0,1
43070,0,0,0,0,0,1,0,0,0
100358,0,0,0,0,0,0,0,0,1
27141,0,0,0,1,0,0,0,0,0
97340,0,0,0,0,0,0,0,0,1
125780,0,0,0,0,0,0,0,0,1
108121,0,0,0,0,0,0,0,0,1
132081,0,0,0,0,0,0,0,0,1
96687,0,0,0,0,0,0,0,0,1
1159,1,0,0,0,0,0,0,0,0
8507,0,1,0,0,0,0,0,0,0
60091,0,0,0,0,0,0,0,0,1
20445,0,0,1,0,0,0,0,0,0
42631,0,0,0,0,0,1,0,0,0
125341,0,0,0,0,0,0,0,0,1
55013,0,0,0,0,0,0,0,1,0
99443,0,0,0,0,0,0,0,0,1
5753,0,1,0,0,0,0,0,0,0
103764,0,0,0,0,0,0,0,0,1
60036,0,0,0,0,0,0,0,0,1
3313,0,1,0,0,0,0,0,0,0
137001,0,0,0,0,0,0,0,0,1
114732,0,0,0,0,0,0,0,0,1
52676,0,0,0,0,0,0,0,1,0
82740,0,0,0,0,0,0,0,0,1
117373,0,0,0,0,0,0,0,0,1
80142,0,0,0,0,0,0,0,0,1
28994,0,0,0,0,1,0,0,0,0
18973,0,0,1,0,0,0,0,0,0
16313,0,1,0,0,0,0,0,0,0
12666,0,1,0,0,0,0,0,0,0
24709,0,0,1,0,0,0,0,0,0
101149,0,0,0,0,0,0,0,0,1
109451,0,0,0,0,0,0,0,0,1
59882,0,0,0,0,0,0,0,0,1
112812,0,0,0,0,0,0,0,0,1
5502,0,1,0,0,0,0,0,0,0
107943,0,0,0,0,0,0,0,0,1
90171,0,0,0,0,0,0,0,0,1
99882,0,0,0,0,0,0,0,0,1
75642,0,0,0,0,0,0,0,0,1
142491,0,0,0,0,0,0,0,0,1
50518,0,0,0,0,0,0,0,1,0
49996,0,0,0,0,0,0,0,1,0
66636,0,0,0,0,0,0,0,0,1
6700,0,1,0,0,0,0,0,0,0
62882,0,0,0,0,0,0,0,0,1
73088,0,0,0,0,0,0,0,0,1
109697,0,0,0,0,0,0,0,0,1
69022,0,0,0,0,0,0,0,0,1
60782,0,0,0,0,0,0,0,0,1
91618,0,0,0,0,0,0,0,0,1
92943,0,0,0,0,0,0,0,0,1
104857,0,0,0,0,0,0,0,0,1
140254,0,0,0,0,0,0,0,0,1
54187,0,0,0,0,0,0,0,1,0
115983,0,0,0,0,0,0,0,0,1
41516,0,0,0,0,0,1,0,0,0
36095,0,0,0,0,0,1,0,0,0
102502,0,0,0,0,0,0,0,0,1
2236,0,1,0,0,0,0,0,0,0
3831,0,1,0,0,0,0,0,0,0
41144,0,0,0,0,0,1,0,0,0
140986,0,0,0,0,0,0,0,0,1
54463,0,0,0,0,0,0,0,1,0
26250,0,0,0,1,0,0,0,0,0
107337,0,0,0,0,0,0,0,0,1
40870,0,0,0,0,0,1,0,0,0
101702,0,0,0,0,0,0,0,0,1
110891,0,0,0,0,0,0,0,0,1
61027,0,0,0,0,0,0,0,0,1
17555,0,1,0,0,0,0,0,0,0
45013,0,0,0,0,0,1,0,0,0
40891,0,0,0,0,0,1,0,0,0
121465,0,0,0,0,0,0,0,0,1
117324,0,0,0,0,0,0,0,0,1
50063,0,0,0,0,0,0,0,1,0
85710,0,0,0,0,0,0,0,0,1
137933,0,0,0,0,0,0,0,0,1
94223,0,0,0,0,0,0,0,0,1
37782,0,0,0,0,0,1,0,0,0
127740,0,0,0,0,0,0,0,0,1
22087,0,0,1,0,0,0,0,0,0
62765,0,0,0,0,0,0,0,0,1
84196,0,0,0,0,0,0,0,0,1
82275,0,0,0,0,0,0,0,0,1
55547,0,0,0,0,0,0,0,1,0
25005,0,0,1,0,0,0,0,0,0
51408,0,0,0,0,0,0,0,1,0
70282,0,0,0,0,0,0,0,0,1
49140,0,0,0,0,0,0,0,1,0
139232,0,0,0,0,0,0,0,0,1
72521,0,0,0,0,0,0,0,0,1
102320,0,0,0,0,0,0,0,0,1
108034,0,0,0,0,0,0,0,0,1
79062,0,0,0,0,0,0,0,0,1
126471,0,0,0,0,0,0,0,0,1
118324,0,0,0,0,0,0,0,0,1
101390,0,0,0,0,0,0,0,0,1
129700,0,0,0,0,0,0,0,0,1
79947,0,0,0,0,0,0,0,0,1
28159,0,0,0,1,0,0,0,0,0
142467,0,0,0,0,0,0,0,0,1
84162,0,0,0,0,0,0,0,0,1
140488,0,0,0,0,0,0,0,0,1
44854,0,0,0,0,0,1,0,0,0
45620,0,0,0,0,0,1,0,0,0
115115,0,0,0,0,0,0,0,0,1
75416,0,0,0,0,0,0,0,0,1
58817,0,0,0,0,0,0,0,0,1
